ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
1334095,G030729,01/01/2001 12:00:00 PM,030XX S BONFIELD ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0923,,,,05,1169431,1884894,2001,03/31/2006 10:03:38 PM,41.839657643,-87.653756962,"(41.839657643, -87.653756962)"
1326109,G021207,01/01/2001 12:00:00 PM,018XX S RIDGEWAY AV,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1014,,,,11,1151625,1890569,2001,03/31/2006 10:03:38 PM,41.855598556,-87.718948536,"(41.855598556, -87.718948536)"
1321047,G013003,01/01/2001 12:00:00 PM,027XX S SHIELDS AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2113,,,,07,1174455,1886042,2001,03/31/2006 10:03:38 PM,41.842697289,-87.635286975,"(41.842697289, -87.635286975)"
1316327,G000991,01/01/2001 12:00:00 PM,003XX N LOREL AV,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1523,,,,08B,1140694,1901576,2001,03/31/2006 10:03:38 PM,41.88601084,-87.758800623,"(41.88601084, -87.758800623)"
1311939,G000945,01/01/2001 12:00:00 PM,062XX W CATALPA AV,0460,BATTERY,SIMPLE,RESIDENCE,true,true,1622,,,,08B,1133565,1936137,2001,03/31/2006 10:03:38 PM,41.980978158,-87.784167372,"(41.980978158, -87.784167372)"
1311628,G001028,01/01/2001 12:00:00 PM,101XX S WINSTON AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2213,,,,14,1169361,1837404,2001,03/31/2006 10:03:38 PM,41.709340735,-87.655387595,"(41.709340735, -87.655387595)"
1311100,G001136,01/01/2001 12:00:00 PM,101XX S LUELLA AV,0460,BATTERY,SIMPLE,RESIDENCE-GARAGE,false,true,0431,,,,08B,1193203,1838416,2001,03/31/2006 10:03:38 PM,41.711569496,-87.568043407,"(41.711569496, -87.568043407)"
1311011,G002143,01/01/2001 12:00:00 PM,035XX S COTTAGE GROVE AV,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,2122,,,,26,1181464,1881376,2001,03/31/2006 10:03:38 PM,41.829734269,-87.60971036,"(41.829734269, -87.60971036)"
1310737,G001161,01/01/2001 12:00:00 PM,043XX S ST LAWRENCE AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0222,,,,26,1180950,1876187,2001,03/31/2006 10:03:38 PM,41.815507127,-87.611756088,"(41.815507127, -87.611756088)"
1310731,G000990,01/01/2001 12:00:00 PM,062XX S LAKE SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0331,,,,14,1190861,1864162,2001,03/31/2006 10:03:38 PM,41.782275626,-87.575790149,"(41.782275626, -87.575790149)"
9387957,HW531459,01/01/2001 12:00:00 PM,082XX W ADDISON ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1631,,36,17,06,,,2001,11/16/2013 12:42:03 AM,,,
8846706,HV519872,01/01/2001 12:00:00 PM,104XX S NORMAL AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,2233,,34,49,02,,,2001,10/26/2012 12:39:36 AM,,,
1321821,G001100,01/01/2001 12:01:00 PM,078XX S HALSTED ST,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,POLICE FACILITY/VEH PARKING LOT,false,false,0621,,,,24,1172283,1853022,2001,03/31/2006 10:03:38 PM,41.752135065,-87.644228973,"(41.752135065, -87.644228973)"
1311592,G000918,01/01/2001 12:08:01 PM,001XX E 103 PL,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,false,0512,,,,04A,1179252,1836345,2001,03/31/2006 10:03:38 PM,41.706215293,-87.619197856,"(41.706215293, -87.619197856)"
1311614,G000914,01/01/2001 12:08:50 PM,025XX S ALBANY AV,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1033,,,,08B,1156058,1887058,2001,03/31/2006 10:03:38 PM,41.84587578,-87.702771855,"(41.84587578, -87.702771855)"
1312490,G000855,01/01/2001 12:15:00 PM,071XX S EXCHANGE AV,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,true,false,0334,,,,06,1193769,1857699,2001,12/04/2014 12:43:35 PM,41.764469905,-87.565340424,"(41.764469905, -87.565340424)"
1313845,G000995,01/01/2001 12:20:00 PM,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,0122,,,,06,1176391,1900935,2001,12/04/2014 12:43:35 PM,41.88352126,-87.627733247,"(41.88352126, -87.627733247)"
1318915,G000953,01/01/2001 12:24:42 PM,037XX S MICHIGAN AV,0560,ASSAULT,SIMPLE,HOTEL/MOTEL,false,false,0211,,,,08A,1177779,1879926,2001,03/31/2006 10:03:38 PM,41.825839734,-87.623274421,"(41.825839734, -87.623274421)"
1311687,G000958,01/01/2001 12:29:27 PM,117XX S YALE AV,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0522,,,,05,1176685,1826887,2001,03/31/2006 10:03:38 PM,41.680319179,-87.628881277,"(41.680319179, -87.628881277)"
1317211,G005169,01/01/2001 12:30:00 PM,053XX S WINCHESTER AV,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0915,,,,06,1164227,1869024,2001,12/04/2014 12:43:35 PM,41.796219969,-87.673300665,"(41.796219969, -87.673300665)"
1310995,G001926,01/01/2001 12:30:00 PM,004XX E 33 ST,0810,THEFT,OVER $500,APARTMENT,false,true,2122,,,,06,1179459,1883189,2001,12/04/2014 12:43:35 PM,41.834755383,-87.617011135,"(41.834755383, -87.617011135)"
1310901,G001629,01/01/2001 12:30:00 PM,001XX W OAK ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1824,,,,06,1174581,1907163,2001,12/04/2014 12:43:35 PM,41.900651882,-87.63419329,"(41.900651882, -87.63419329)"
1456018,G187152,01/01/2001 12:30:00 PM,012XX W LELAND AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2311,,,,26,1167373,1931314,2001,03/31/2006 10:03:38 PM,41.967081581,-87.659971808,"(41.967081581, -87.659971808)"
1312863,G001004,01/01/2001 12:33:27 PM,087XX S DORCHESTER AV,0460,BATTERY,SIMPLE,RESIDENCE,true,false,0412,,,,08B,1187014,1847541,2001,03/31/2006 10:03:38 PM,41.736758205,-87.590420346,"(41.736758205, -87.590420346)"
1313805,G000986,01/01/2001 12:39:40 PM,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,0122,,,,06,1176391,1900935,2001,12/04/2014 12:43:35 PM,41.88352126,-87.627733247,"(41.88352126, -87.627733247)"
1943862,HH128457,01/01/2001 12:40:00 PM,016XX E 95 ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,true,false,0431,,,,10,1189065,1842275,2001,03/31/2006 10:03:38 PM,41.722258934,-87.583074406,"(41.722258934, -87.583074406)"
1327459,G001069,01/01/2001 12:40:00 PM,037XX S COTTAGE GROVE AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0212,,,,18,1181788,1880340,2001,03/31/2006 10:03:38 PM,41.826883916,-87.608553689,"(41.826883916, -87.608553689)"
1326507,G001008,01/01/2001 12:45:00 PM,063XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0723,,,,18,1172103,1862577,2001,03/31/2006 10:03:38 PM,41.778359108,-87.644608228,"(41.778359108, -87.644608228)"
1312098,G002855,01/01/2001 12:45:00 PM,002XX W 111 PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0522,,,,14,1176460,1831036,2001,03/31/2006 10:03:38 PM,41.691709709,-87.629580815,"(41.691709709, -87.629580815)"
1311648,G001101,01/01/2001 12:45:00 PM,123XX S EMERALD AV,0460,BATTERY,SIMPLE,RESIDENCE,true,true,0523,,,,08B,1173511,1823226,2001,03/31/2006 10:03:38 PM,41.670343426,-87.640607336,"(41.670343426, -87.640607336)"
1310994,G001994,01/01/2001 12:50:00 PM,032XX S DR MARTN LUTHR KING JR DR,0810,THEFT,OVER $500,STREET,false,true,2112,,,,06,1179296,1883822,2001,12/04/2014 12:43:35 PM,41.83649611,-87.617589867,"(41.83649611, -87.617589867)"
1920950,HH101033,01/01/2001 12:50:00 PM,033XX N KARLOV AV,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,true,1731,,,,04B,1148513,1921784,2001,03/31/2006 10:03:38 PM,41.941316316,-87.729564841,"(41.941316316, -87.729564841)"
1313705,G000994,01/01/2001 12:50:00 PM,022XX N LAWNDALE AV,0460,BATTERY,SIMPLE,RESIDENCE,false,true,2525,,,,08B,1151293,1914953,2001,03/31/2006 10:03:38 PM,41.922517298,-87.719526921,"(41.922517298, -87.719526921)"
1310698,G001039,01/01/2001 12:50:00 PM,034XX S INDIANA AV,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,2112,,,,08B,1178120,1882420,2001,03/31/2006 10:03:38 PM,41.832675724,-87.621947615,"(41.832675724, -87.621947615)"
1318539,G002882,01/01/2001 12:55:00 PM,022XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,2111,,,,26,1176632,1889223,2001,03/31/2006 10:03:38 PM,41.851377353,-87.627202052,"(41.851377353, -87.627202052)"
1312166,G001000,01/01/2001 12:55:17 PM,041XX W BARRY AV,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2523,,,,03,1148011,1920244,2001,03/31/2006 10:03:38 PM,41.937100111,-87.731449645,"(41.937100111, -87.731449645)"
1420004,G001053,01/01/2001 12:56:00 PM,045XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0935,,,,05,1171770,1874757,2001,03/31/2006 10:03:38 PM,41.811789662,-87.645471728,"(41.811789662, -87.645471728)"
1317350,G000153,01/01/2001 12:59:00 PM,048XX S WOOD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,0931,,,,15,1165201,1872708,2001,03/31/2006 10:03:38 PM,41.806308727,-87.669624614,"(41.806308727, -87.669624614)"
1316324,G002222,01/01/2001 01:00:00 PM,059XX W ARTHINGTON ST,0810,THEFT,OVER $500,STREET,false,false,1513,,,,06,1136610,1895353,2001,12/04/2014 12:43:35 PM,41.869008134,-87.77394715,"(41.869008134, -87.77394715)"
1313086,G004657,01/01/2001 01:00:00 PM,039XX N DRAKE AV,0810,THEFT,OVER $500,OTHER,false,false,1732,,,,06,1151978,1926092,2001,12/04/2014 12:43:35 PM,41.953070112,-87.716715611,"(41.953070112, -87.716715611)"
6808288,HR218860,01/01/2001 01:00:00 PM,004XX E OAKWOOD BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0213,002,3,38,06,1179872,1878745,2001,05/07/2009 01:05:12 AM,41.822551254,-87.615631965,"(41.822551254, -87.615631965)"
6154338,HP242745,01/01/2001 01:00:00 PM,065XX S KEDZIE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0831,008,15,66,06,1156214,1861165,2001,04/02/2008 01:05:33 AM,41.774818809,-87.702896431,"(41.774818809, -87.702896431)"
3769790,HL141452,01/01/2001 01:00:00 PM,121XX S LOWE AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,false,false,0523,005,34,53,06,1174215,1824262,2001,03/31/2006 10:03:38 PM,41.673170821,-87.638000169,"(41.673170821, -87.638000169)"
