time, temperature, dwpf, humidity, direction, speed, precipitation, pressure,total count,arrest rate,sex offense,theft,assault and battery,burglary,robbery,substance,homicide,gambling,prostitution,arson,domestic violence,others
7/16/01,78.95833333,59.08333333,52.17083333,197.0833333,6.666666667,0,29.34041667,2,1,1,2,2,2,1,1,1,2,1,1,1,2
7/17/01,79.70833333,67.20833333,66.255,140.4166667,6.083333333,0,29.28125,2,1,1,2,1,1,2,1,2,2,2,1,1,2
7/18/01,78.83333333,70.625,77.11333333,68.33333333,4.375,0.01,29.29125,2,1,1,2,2,2,2,1,1,1,1,1,1,2
7/19/01,81.70833333,71.41666667,72.54666667,102.0833333,5.125,0,29.34333333,2,1,1,2,2,1,1,1,2,2,2,2,1,2
7/20/01,83.58333333,71.41666667,68.38541667,108.3333333,4.25,0,29.32625,2,1,1,2,2,1,2,2,1,2,2,2,1,2
7/21/01,83.25,72,69.93833333,198.75,5.875,0,29.2375,2,1,1,2,2,1,2,1,2,1,1,1,1,2
7/22/01,81.65217391,71.30434783,72.58521739,197.3913043,5.695652174,0.01,29.20913043,2,1,2,2,2,1,1,1,1,1,2,1,1,2
7/23/01,80.13043478,72.2173913,77.71608696,184.3478261,7.086956522,0.18,29.20521739,2,1,1,2,2,2,2,1,2,2,1,1,1,2
7/24/01,81.95833333,70.75,70.70458333,107.0833333,5.375,0,29.22791667,2,1,2,2,2,2,1,1,2,2,2,1,1,2
7/25/01,72.83333333,67.58333333,84.00791667,89.58333333,10.75,0.131428571,29.26166667,2,2,1,2,1,2,1,2,2,2,2,2,1,2
7/26/01,73.29166667,61.45833333,67.57208333,55.41666667,11.08333333,0,29.45416667,2,1,1,2,2,1,2,1,1,1,2,1,1,2
7/27/01,72,57.33333333,60.345,87.91666667,9.166666667,0,29.52958333,2,2,1,2,2,2,2,2,2,1,2,1,1,2
7/28/01,74.54166667,62.95833333,67.51958333,152.5,6.291666667,0.03,29.37375,2,1,1,2,2,1,2,1,2,1,2,1,1,1
7/29/01,79.83333333,70.41666667,74.91208333,161.25,5.083333333,0,29.28833333,2,1,1,2,2,1,2,1,2,1,1,1,1,1
7/30/01,79.20833333,69.875,74.75916667,63.33333333,5.625,0,29.36333333,2,1,2,2,1,2,2,1,1,2,1,2,1,2
7/31/01,84.57894737,70.89473684,65.72263158,190,6.631578947,0,29.45105263,2,1,1,2,2,1,1,1,1,2,2,1,1,1
8/1/01,85.68181818,71,62.98363636,200.9090909,8.136363636,0,29.52136364,2,1,2,2,2,1,2,1,1,2,1,2,1,2
8/2/01,79.125,72.70833333,81.14791667,164.1666667,5.416666667,0.785,29.49,1,1,1,2,2,2,2,1,2,1,1,1,1,1
8/3/01,78.91666667,69.79166667,74.74041667,98.75,5.833333333,0,29.40375,2,1,1,2,2,1,2,1,1,2,1,1,1,2
8/4/01,77.45833333,63.79166667,65.20958333,125,5.541666667,0,29.38166667,2,1,1,2,2,2,2,1,2,2,1,1,1,2
8/5/01,80.83333333,68,66.64291667,133.75,3.916666667,0,29.46,2,1,1,2,2,1,2,1,1,2,1,2,1,2
8/6/01,81.54166667,66.66666667,62.06833333,234.1666667,6.083333333,0,29.48875,2,1,1,2,2,2,2,1,1,2,1,2,1,2
8/7/01,85.125,71.95833333,65.94208333,241.6666667,8,0,29.44291667,2,1,1,2,2,1,2,1,1,2,1,1,1,2
8/8/01,86.04166667,71.33333333,63.38875,244.1666667,7.375,0,29.355,2,1,1,2,2,2,1,1,1,1,1,1,1,2
8/9/01,84.95833333,71.79166667,66.72375,232.5,7.875,0.15,29.20916667,1,1,1,2,2,1,1,1,1,2,2,1,1,2
8/10/01,74.20833333,60.25,63.09208333,85.83333333,11,0,29.34083333,2,1,1,2,2,2,1,2,1,2,1,1,1,2
8/11/01,72.41666667,57.25,59.63416667,80.41666667,6.916666667,0,29.40416667,2,1,2,2,2,1,2,2,1,1,1,1,1,1
8/12/01,74.70833333,57.58333333,57.10458333,207.0833333,4.916666667,0,29.41208333,2,1,2,2,2,1,1,1,2,1,2,2,1,1
8/13/01,72,58.33333333,63.465,102.0833333,10,0.025,29.47541667,2,2,1,2,1,1,2,2,1,2,1,2,1,2
8/14/01,69.20833333,49.33333333,51.52875,155.4166667,6.5,0,29.46333333,2,2,1,2,2,1,2,2,1,2,2,2,1,1
8/15/01,70.5,55.25,58.91875,166.6666667,5.75,0,29.30583333,2,1,1,2,2,2,1,2,1,1,2,1,1,2
8/16/01,68.95833333,63.5,83.60375,223.75,8.708333333,0.08375,29.14958333,2,2,2,2,1,1,2,2,2,2,2,1,1,2
8/17/01,70.375,56.58333333,64.08,262.5,7.875,0,29.34208333,1,1,2,2,1,1,1,1,1,2,1,1,1,1
8/18/01,67.54166667,61.33333333,80.71041667,208.3333333,5.25,0.07,29.19958333,1,1,2,2,2,2,2,1,2,1,1,2,1,1
8/19/01,67.25,60.625,80.52791667,254.1666667,10.29166667,0.058333333,29.1675,1,1,1,1,2,2,1,1,2,1,2,1,1,1
8/20/01,69.08333333,55.95833333,65.37083333,219.5833333,6.375,0,29.38666667,2,1,1,2,2,1,2,1,1,2,1,1,1,2
8/21/01,71.25,58.58333333,65.38166667,178.3333333,8.041666667,0.13,29.39333333,2,2,1,2,1,2,1,2,1,2,1,1,1,1
8/22/01,75.95833333,67.41666667,75.5475,177.0833333,9.208333333,0.016,29.27041667,2,2,2,2,2,2,2,1,2,2,2,1,1,1
8/23/01,73.375,68.04166667,83.63041667,138.3333333,6.625,0,29.35958333,1,1,1,2,1,1,1,1,1,2,1,1,1,1
8/24/01,73.95833333,67.91666667,81.79291667,85,7.916666667,0.035,29.41125,2,1,1,2,2,1,2,2,1,2,2,1,1,1
8/25/01,75,70.91666667,87.36208333,168.3333333,7.333333333,0.16,29.25625,2,1,1,2,2,1,2,2,1,2,1,2,1,2
8/26/01,75.20833333,66.125,74.40791667,198.3333333,6.041666667,0,29.26625,2,1,1,2,2,1,2,1,1,2,1,2,1,2
8/27/01,76.16666667,64.08333333,67.33458333,208.75,7.291666667,0,29.24625,2,1,1,2,2,2,2,1,2,2,2,1,1,2
8/28/01,73.08333333,58.375,62.49916667,141.25,7.208333333,0,29.31125,2,1,1,2,2,1,2,1,1,2,1,1,1,1
8/29/01,73.04166667,58.125,61.5675,70,4.208333333,0,29.36291667,2,2,1,2,2,1,1,2,2,1,2,1,1,2
8/30/01,77.45833333,64.41666667,65.255,205,9.166666667,0.09,29.18458333,2,1,1,2,1,1,1,2,1,2,1,1,1,2
8/31/01,71.89473684,64.15789474,77.92526316,175.7894737,8.210526316,0.061666667,29.20631579,2,2,2,2,1,1,2,2,2,2,1,2,1,2
9/1/01,63.5,48.31818182,57.86681818,68.63636364,7.545454545,0,29.42272727,2,1,2,2,2,1,2,2,2,2,1,2,1,2
9/2/01,68.16666667,54.04166667,62.01041667,120.8333333,3.5,0,29.34291667,1,1,1,2,2,2,1,2,1,2,2,2,1,2
9/3/01,75.20833333,62.04166667,64.38625,233.3333333,8.125,0,29.23833333,2,2,2,1,2,2,2,2,1,2,1,2,1,1
9/4/01,71.58333333,59.5,66.47333333,93.75,10.125,0,29.40958333,2,2,1,2,1,1,2,2,1,2,1,1,1,2
9/5/01,69.58333333,58.83333333,69.6725,97.5,6.125,0,29.51,1,2,1,2,1,1,1,2,1,2,2,1,1,1
9/6/01,75.04166667,61.58333333,64.20875,161.6666667,8.666666667,0.15,29.36666667,2,2,1,2,1,2,2,2,1,1,2,2,1,1
9/7/01,77.95833333,69.04166667,75.7425,193.75,12.29166667,0.0825,29.10583333,2,1,1,2,2,2,2,2,2,2,2,1,1,2
9/8/01,76.66666667,65.58333333,69.98125,222.9166667,12.66666667,0,29.09458333,2,1,2,2,2,2,2,1,2,2,2,1,1,2
9/9/01,67.45833333,62.20833333,83.97375,188.75,6.958333333,0.098,29.23208333,1,1,1,1,2,2,1,1,1,1,2,1,1,2
9/10/01,65.75,51.04166667,63.13583333,260.8333333,9.125,0,29.47583333,2,1,2,2,1,2,2,1,2,2,1,1,1,2
9/11/01,68.66666667,54.29166667,61.44541667,124.5833333,3.458333333,0,29.58291667,2,1,1,1,2,1,2,2,2,1,2,1,1,2
9/12/01,72.54166667,55.375,56.45583333,222.5,7.041666667,0,29.46,1,1,1,2,2,1,2,1,1,2,1,1,1,2
9/13/01,65.70833333,52.70833333,63.59666667,45,13.58333333,0,29.54916667,1,1,1,2,1,1,1,1,1,1,1,2,1,2
9/14/01,60.25,43.70833333,54.64666667,80,11.375,0,29.68166667,2,1,2,2,2,2,2,2,2,1,2,1,1,2
9/15/01,60.91666667,44.5,55.66833333,80.41666667,5.75,0,29.58791667,2,1,2,2,2,1,2,1,1,1,1,2,1,2
9/16/01,62.79166667,49.08333333,62.74125,70.41666667,4.208333333,0,29.48375,1,1,2,2,2,2,2,1,1,2,2,1,1,2
9/17/01,63.91666667,52.08333333,66.65208333,133.3333333,5.791666667,0.03,29.38375,1,1,2,1,1,1,2,2,1,1,1,1,1,1
9/18/01,64.70833333,55.125,73.22,77.5,7.291666667,0.036666667,29.29791667,1,1,1,1,2,2,1,1,2,1,1,1,1,1
9/19/01,64.16666667,60.29166667,87.60958333,224.1666667,11.45833333,0.119090909,29.00333333,1,1,2,2,1,1,1,1,1,2,2,1,1,1
9/20/01,64.83333333,53.54166667,69.08791667,242.9166667,8.041666667,0.14,29.24625,2,1,1,2,2,2,1,1,1,1,1,1,1,2
9/21/01,64.91666667,58.91666667,81.415,208.3333333,6.541666667,0.1,29.23291667,2,1,2,2,2,2,2,1,1,2,1,1,1,2
9/22/01,65.125,53.29166667,67.61625,197.0833333,4.791666667,0,29.37916667,2,1,1,2,2,2,2,1,1,2,1,1,1,2
9/23/01,61.875,54.95833333,78.72458333,201.6666667,7.833333333,0.08875,29.28625,1,1,1,1,2,1,2,1,2,2,2,2,1,1
9/24/01,51.375,40.75,67.2775,305,15.29166667,0.02,29.48708333,1,1,2,2,1,1,2,1,2,2,1,1,1,2
9/25/01,50,33.75,54.55125,307.0833333,11.25,0,29.46708333,1,2,1,2,1,1,2,2,2,2,1,1,1,1
9/26/01,57.75,38.79166667,50.40541667,270.4166667,10.125,0,29.32916667,2,2,2,2,1,1,2,2,1,2,1,1,1,2
9/27/01,55.375,45.125,69.72541667,141.25,8.125,0,29.45041667,2,1,2,2,2,2,1,1,1,2,1,1,1,1
9/28/01,55.66666667,47.41666667,73.79333333,34.58333333,10.29166667,0,29.58416667,2,1,2,2,2,2,2,1,2,2,1,1,1,2
9/29/01,57.75,49.08333333,73.96583333,90,5.416666667,0,29.6775,2,1,2,2,2,1,2,1,2,1,1,2,1,2
9/30/01,58.47368421,50.47368421,77.90315789,62.63157895,1.736842105,0,29.65473684,2,1,1,1,2,2,2,1,2,2,1,1,1,2
10/1/01,65.13636364,51.86363636,64.46409091,245.9090909,6.545454545,0,29.39454545,2,1,2,2,2,1,2,2,1,2,2,1,1,2
10/2/01,68.70833333,54.625,64.23708333,185.8333333,5.416666667,0,29.28083333,2,2,1,1,2,1,2,2,1,2,2,1,1,1
10/3/01,70.33333333,49.08333333,48.30166667,248.75,12.25,0,29.1975,2,2,1,2,2,2,2,2,2,2,1,1,1,2
10/4/01,55.95833333,49.45833333,79.09583333,270,5.125,0.098888889,29.33958333,1,2,2,2,1,2,2,2,2,1,2,1,1,1
10/5/01,49.16666667,42.91666667,79.77375,244.1666667,5.166666667,0.111666667,29.32791667,2,2,1,2,1,1,2,2,1,1,1,1,1,2
10/6/01,43.54166667,28.75,58.21041667,286.6666667,8.333333333,0,29.46208333,2,1,2,2,2,1,2,2,1,2,1,2,1,2
10/7/01,44.20833333,27.08333333,53.63916667,96.66666667,3.375,0,29.63291667,1,1,2,1,2,2,2,2,2,1,1,1,1,2
10/8/01,54.75,36.125,50.64666667,159.1666667,9.791666667,0,29.62875,2,1,1,2,1,2,1,1,1,2,2,2,1,2
10/9/01,63.66666667,46.95833333,54.82833333,192.9166667,13.45833333,0,29.49375,2,2,1,2,2,2,2,1,1,1,2,2,1,2
10/10/01,62.95833333,55.08333333,75.93708333,200.4166667,15.375,0.0325,29.32541667,2,1,1,2,1,2,2,1,1,1,1,1,1,2
10/11/01,58.125,47.54166667,68.71541667,138.3333333,6,0.01,29.37541667,2,1,2,2,2,2,2,1,1,2,2,1,1,2
10/12/01,56.91666667,53.29166667,87.98166667,198.3333333,9.5,0.081111111,29.15541667,2,1,1,2,1,2,2,1,1,2,2,2,1,2
10/13/01,61.125,58.75,91.95083333,166.25,8.125,0.115,28.94416667,1,1,1,2,1,1,1,2,2,1,2,1,1,2
10/14/01,54.29166667,45.125,72.68583333,257.5,10,0.0525,28.94916667,1,1,2,1,1,1,2,1,1,1,1,1,1,1
10/15/01,48.66666667,38.33333333,68.365,250,9.875,0.01,29.36625,2,1,2,2,1,2,2,1,2,1,1,1,1,2
10/16/01,46.58333333,36.83333333,70.66083333,307.9166667,12.83333333,0.014,29.39,1,1,2,2,1,1,2,1,1,2,1,1,1,1
10/17/01,43.91666667,28.16666667,56.03666667,231.6666667,6.666666667,0,29.58,2,1,1,2,1,1,2,1,2,2,1,2,1,2
10/18/01,53.125,33.83333333,49.67125,195.4166667,12.29166667,0,29.35583333,2,1,2,2,2,2,1,1,2,1,2,2,1,2
10/19/01,54.66666667,37.125,53.45125,200,5.875,0,29.26916667,2,1,1,2,2,2,2,1,1,1,1,1,1,2
10/20/01,56.95833333,38.70833333,51.1675,218.75,7.666666667,0,29.28833333,2,1,1,2,2,1,2,1,2,2,1,2,1,2
10/21/01,59.5,47.41666667,66.20958333,142.0833333,5.916666667,0,29.36166667,2,1,1,1,2,2,2,1,2,1,1,1,1,2
10/22/01,59.58333333,53.41666667,80.33625,95,5.791666667,0.045,29.26,1,1,1,2,2,1,2,1,2,1,1,2,1,1
10/23/01,63.58333333,58.95833333,85.12833333,214.5833333,9.416666667,0.176666667,28.87333333,2,2,1,2,2,1,2,1,1,2,2,1,1,2
10/24/01,57.95833333,54.29166667,87.73041667,222.0833333,11.875,0.067142857,28.79958333,1,2,2,1,1,2,2,1,2,1,1,1,1,1
10/25/01,39.5,26.91666667,60.46291667,264.1666667,21.5,0,29.07041667,1,2,1,1,1,1,1,2,1,1,2,1,1,1
10/26/01,39.20833333,25.95833333,58.92333333,286.6666667,16.58333333,0,29.43125,2,2,2,2,1,1,2,2,1,1,1,1,1,2
10/27/01,40.25,23.45833333,51.32583333,296.25,8.375,0,29.72791667,2,2,2,2,1,1,2,2,1,2,1,1,1,2
10/28/01,43.52,28.4,56.2728,202.4,11.24,0,29.7284,1,1,2,1,2,2,2,1,2,2,1,2,1,2
10/29/01,49.54166667,39.125,68.9925,134.1666667,9.416666667,0,29.75541667,1,1,2,2,1,2,1,1,2,2,2,2,1,1
10/30/01,50.91666667,45.375,81.53041667,106.6666667,8.708333333,0.01,29.73791667,2,2,2,2,1,2,1,2,2,1,1,1,1,2
10/31/01,58.61111111,39.27777778,51.07388889,201.6666667,12.38888889,0,29.42222222,2,1,1,2,2,1,2,1,2,1,1,2,1,2
11/1/01,62.26086957,51.56521739,68.45652174,209.5652174,14.43478261,0,29.19478261,2,1,2,2,2,2,2,2,1,1,2,1,1,2
11/2/01,60.29166667,40.5,53.5325,273.3333333,9.541666667,0.025,29.39958333,2,1,1,1,2,1,1,2,1,2,1,2,1,2
11/3/01,54.25,36.58333333,53.03875,188.3333333,4.458333333,0,29.65833333,2,2,1,1,2,1,2,2,1,2,1,1,1,2
11/4/01,51.5,39.16666667,64.355,167.9166667,6.625,0,29.635,1,1,1,1,2,2,2,1,1,2,1,1,1,1
11/5/01,46.54166667,33.66666667,63.88666667,172.5,3.291666667,0,29.6675,1,1,2,1,1,2,1,1,2,2,1,1,1,2
11/6/01,50.91666667,34,53.58208333,210,7.625,0,29.56291667,1,2,2,1,2,2,1,2,1,2,2,1,1,1
11/7/01,58.33333333,46.66666667,65.39125,196.25,5.416666667,0,29.49083333,2,2,1,1,2,2,1,2,2,2,2,1,1,1
11/8/01,50.25,42.54166667,74.9575,288.3333333,11.20833333,0.01,29.52166667,1,2,1,1,1,1,2,2,1,1,1,1,1,2
11/9/01,43.54166667,33.95833333,70.72291667,232.9166667,8.916666667,0,29.62958333,1,1,2,2,1,1,2,1,2,2,1,1,1,2
11/10/01,48.5,37.16666667,66.76041667,185.4166667,12.625,0,29.40541667,2,1,1,2,1,1,2,2,2,2,1,1,1,2
11/11/01,44.83333333,36.75,73.53166667,107.9166667,6.291666667,0,29.70833333,1,2,2,1,1,2,1,1,2,2,2,1,1,2
11/12/01,45.66666667,36,70.70541667,191.6666667,6,0,29.74,1,2,2,1,1,1,1,2,2,1,2,1,1,1
11/13/01,54.20833333,36.70833333,52.5325,203.3333333,10.125,0,29.54583333,1,2,2,1,1,2,2,2,2,1,2,1,1,2
11/14/01,56.375,52.625,87.625,210,7.625,0.03,29.475,1,2,2,2,1,2,1,2,2,2,2,2,1,1
11/15/01,60.875,56.16666667,84.69958333,230,8.375,0,29.41708333,2,1,1,2,1,2,1,2,2,2,1,1,1,2
11/16/01,54.08333333,50.91666667,89.48166667,140.8333333,5.416666667,0,29.56625,2,2,2,2,2,2,1,2,1,1,2,1,1,2
11/17/01,52.54545455,48.68181818,90.08045455,75,2.636363636,0,29.66363636,2,1,2,2,2,1,2,1,2,1,2,2,1,2
11/18/01,58.83333333,55.22222222,88.26166667,199.4444444,7,0.02,29.42555556,1,1,2,1,2,1,1,1,2,2,1,1,1,2
11/19/01,47.41666667,38.5,73.59,289.5833333,12.33333333,0.0175,29.36291667,1,2,2,1,1,2,1,2,1,2,1,1,1,1
11/20/01,37.83333333,25.04166667,60.60333333,247.0833333,8.583333333,0,29.48333333,1,2,2,1,1,1,2,2,2,2,2,1,1,1
11/21/01,44.33333333,32.75,64.2175,217.5,9.166666667,0,29.21375,1,1,2,2,1,2,1,1,1,1,1,1,1,1
11/22/01,47.91666667,34.25,59.97291667,196.25,10.20833333,0,29.18625,1,1,2,1,1,2,1,1,1,1,1,1,1,1
11/23/01,53.75,41.91666667,64.51125,172.5,10.16666667,0,29.1475,1,2,1,1,1,1,2,2,2,2,1,1,1,1
11/24/01,59.5,55.375,86.44166667,167.9166667,14.75,0.026666667,28.85625,2,2,2,1,2,2,2,1,2,2,2,1,1,2
11/25/01,45.54166667,42.625,89.68541667,245.8333333,15.375,0.036,29.14791667,1,1,2,1,1,1,2,1,2,1,1,1,1,1
11/26/01,46.25,43.79166667,91.305,105.8333333,8.416666667,0.04,29.38125,1,1,2,2,1,2,1,1,2,2,1,1,1,1
11/27/01,44.125,39.54166667,87.50416667,230.8333333,11.20833333,0,29.26291667,1,1,1,2,1,2,1,1,1,1,1,1,1,1
11/28/01,39.70833333,37.04166667,90.25541667,184.1666667,5.833333333,0.02,29.54791667,1,1,2,2,1,2,2,1,1,1,1,1,1,1
11/29/01,44.33333333,40.625,92.3025,118.75,9.125,0.021111111,29.31666667,1,2,1,2,1,1,2,2,1,1,1,2,1,1
11/30/01,46.38888889,46.38888889,100,171.6666667,11.77777778,0.047142857,29.00166667,2,2,1,2,1,1,2,2,2,1,1,1,1,1
12/1/01,39.08695652,36.86956522,91.86826087,235.6521739,9.173913043,0.025,29.44956522,2,1,2,2,1,2,1,2,2,2,2,1,1,2
12/2/01,43,38.58333333,85.81958333,182.5,8.666666667,0,29.51708333,1,1,2,1,1,2,2,1,2,1,1,1,1,1
12/3/01,50.375,46.45833333,86.65833333,199.5833333,7.625,0,29.42458333,1,1,2,1,1,2,2,1,1,1,2,1,1,1
12/4/01,58.33333333,53.91666667,85.40958333,205.4166667,10.125,0,29.40125,2,2,1,1,1,1,2,2,1,2,2,1,1,2
12/5/01,61.91666667,56.08333333,81.42666667,212.0833333,15.20833333,0.045,29.32458333,1,1,1,1,2,1,2,1,2,2,2,1,1,1
12/6/01,44.75,36.20833333,74.72375,221.6666667,8.125,0,29.39625,1,2,2,2,1,1,2,2,1,2,2,1,1,1
12/7/01,42.16666667,39.41666667,90.33125,161.6666667,7.416666667,0,29.43583333,2,2,1,2,2,2,2,2,1,2,2,1,1,1
12/8/01,43.08333333,38.41666667,84.39875,171.25,8,0,29.4025,1,2,2,2,1,2,2,1,1,1,2,2,1,1
12/9/01,33.58333333,25.91666667,74.04416667,233.75,5.291666667,0,29.56666667,1,2,2,1,1,2,1,1,2,1,2,2,1,1
12/10/01,37.83333333,28.375,70.45958333,210.4166667,6.75,0,29.48,1,2,2,2,1,1,2,2,1,2,1,2,1,1
12/11/01,38.75,32.20833333,78.30458333,156.25,5.416666667,0,29.57083333,1,2,1,1,1,1,1,2,1,2,1,1,1,1
12/12/01,45.25,41.875,88.06625,168.75,7.208333333,0.034,29.36291667,1,1,1,2,1,1,2,2,1,1,1,1,1,1
12/13/01,42,37.875,85.2775,267.9166667,8.625,0.02,29.2525,1,2,2,2,1,1,2,2,2,1,2,2,1,1
12/14/01,36.70833333,33.08333333,86.705,206.6666667,5.25,0.033333333,29.28916667,2,1,1,2,2,1,2,1,1,2,1,1,1,2
12/15/01,37.33333333,34.625,90.09833333,169.1666667,7.208333333,0,29.63541667,1,2,2,1,1,2,2,2,2,2,1,1,1,1
12/16/01,44,41.04166667,89.30208333,160.8333333,6.791666667,0.01375,29.46625,1,2,2,1,1,2,1,1,1,1,1,1,1,1
12/17/01,43.625,39.83333333,86.49666667,231.25,7.333333333,0.032,29.15416667,1,2,2,1,1,1,2,2,2,1,1,1,1,1
12/18/01,39.41666667,32.41666667,76.84375,218.3333333,6.25,0,29.19791667,1,2,1,2,1,1,2,1,2,2,1,2,1,1
12/19/01,36.08333333,26.29166667,70.54416667,287.0833333,10.83333333,0.016666667,29.18333333,1,2,2,1,1,1,1,1,1,1,1,1,1,1
12/20/01,33.41666667,18.70833333,56.08291667,263.3333333,6.791666667,0,29.46875,1,2,2,1,1,2,2,1,2,1,1,1,1,1
12/21/01,33.95833333,21.33333333,62.04958333,144.5833333,4.125,0,29.58041667,1,1,2,2,1,1,2,1,1,2,1,1,1,1
12/22/01,43.33333333,34.04166667,70.635,178.75,14.41666667,0.0375,29.22458333,1,1,2,1,1,1,2,1,2,1,1,1,1,1
12/23/01,27.125,19.25,72.20791667,248.75,14.625,0,29.12791667,1,2,2,1,1,1,2,1,1,1,2,1,1,1
12/24/01,19.83333333,12.20833333,71.95041667,275.8333333,12.08333333,0,29.25416667,2,1,2,1,1,2,1,1,2,1,2,1,1,1
12/25/01,17.125,8.875,69.90875,264.1666667,8.75,0,29.3275,2,1,2,1,1,2,1,2,1,1,2,2,1,1
12/26/01,14.70833333,8.541666667,76.29625,250,10.66666667,0,29.1525,2,2,2,1,1,2,1,1,1,1,1,1,1,1
12/27/01,24.20833333,17.83333333,76.71833333,257.9166667,12.33333333,0,28.97583333,1,2,2,1,1,2,1,2,1,1,2,1,1,1
12/28/01,23.79166667,13.66666667,65.66625,282.5,10.91666667,0,28.99166667,1,2,1,1,1,2,1,2,2,1,1,1,1,1
12/29/01,15.41666667,4.541666667,61.96833333,291.6666667,12.08333333,0,29.34291667,1,2,2,1,1,2,1,1,1,1,2,1,1,1
12/30/01,13.45833333,4.875,68.39541667,269.5833333,11.16666667,0,29.50375,2,2,2,1,1,2,1,1,2,1,2,1,1,1
12/31/01,15.21416667,4.585833333,63.73416667,270,9,0,29.66791667,1,1,2,1,1,2,2,2,1,1,2,1,1,2
1/1/02,18.965,6.3575,58.06375,282.2727273,4.458333333,0,30.315,2,1,2,2,2,2,2,1,1,1,2,1,1,2
1/2/02,23.465,12.23,62.90958333,267.5,4.625,0,30.3775,1,2,1,2,1,1,2,1,1,1,1,1,1,1
1/3/02,21.7175,11.7725,66.32041667,257.5,6.5,0,30.24375,1,2,2,1,1,1,2,2,2,1,1,1,1,1
1/4/02,30.4325,17.6,59.01083333,228.3333333,11.79166667,0,30.025,1,1,2,1,1,1,1,1,2,1,1,1,1,1
1/5/02,33.134,26.066,75.92833333,229,8.566666667,0.002,29.92566667,1,1,2,1,1,2,2,1,2,1,2,1,1,1
1/6/02,32.405,24.175625,72.2359375,322.1875,10.78125,0,29.8953125,1,1,2,1,1,2,1,1,2,1,2,1,1,1
1/7/02,22.4456,12.6536,66.0528,283.2,9.36,0,30.0804,1,2,2,1,1,1,2,1,1,1,1,1,1,1
1/8/02,33.3425,21.9275,63.12291667,221.6666667,11.04166667,0,29.78291667,1,2,2,1,1,1,2,2,2,1,2,1,1,1
1/9/02,46.4825,33.3425,60.65625,251.25,11.5,0,29.66458333,1,2,2,1,1,2,1,2,2,2,1,1,1,1
1/10/02,40.3175,31.355,70.71083333,275.4166667,7.791666667,0,29.8975,2,2,1,2,1,2,2,2,1,1,1,1,1,1
1/11/02,37.8392,27.0896,65.3548,262.8,10,0,30.016,1,2,2,2,1,1,2,2,1,2,2,2,1,1
1/12/02,36.3488,24.8432,64.0488,266.8,9.48,0,29.7416,1,2,2,1,1,1,2,2,1,1,2,1,1,2
1/13/02,34.86434783,23.21913043,63.46086957,200,8.130434783,0,29.76695652,1,2,2,1,1,2,2,1,1,1,2,1,1,1
1/14/02,36.93448276,31.55931034,81.12827586,220.6896552,10.55172414,0.004166667,29.64310345,1,2,2,1,1,1,1,1,1,1,2,2,1,1
1/15/02,32.81642857,24.15714286,70.51642857,274.2857143,11.5,0,30.06821429,2,2,2,1,1,1,2,2,1,1,2,2,1,2
1/16/02,31.85230769,26.11538462,79.60692308,219.7435897,8.820512821,0.006666667,30.01282051,1,2,1,1,1,1,2,1,1,1,2,2,1,1
1/17/02,22.38928571,15.74857143,75.48785714,267.1428571,8.75,0,30.12214286,1,2,2,1,1,2,1,2,1,1,2,1,1,1
1/18/02,17.8475,7.9925,65.15416667,246.6666667,6.791666667,0,30.21541667,1,2,2,1,1,1,1,2,1,1,1,2,1,1
1/19/02,24.72666667,15.11333333,66.83925926,210.7407407,6.592592593,0.01,29.98444444,1,1,2,1,1,2,1,1,1,2,2,2,1,1
1/20/02,29.92307692,24.07307692,79.14692308,206.1538462,10.15384615,0,29.89807692,1,2,2,1,1,2,1,1,1,1,1,2,1,1
1/21/02,32.005625,26.7575,81.311875,230.625,9.5625,0.004,29.8,1,2,2,1,1,2,1,2,1,1,2,1,1,1
1/22/02,42.67538462,25.62384615,52.93076923,200.7692308,12.34615385,0.0075,29.94269231,1,2,1,1,1,2,1,2,1,2,2,1,1,1
1/23/02,45.38,40.08153846,82.85615385,172.3076923,9.41025641,0,29.80358974,1,2,2,1,1,2,1,2,1,1,2,1,1,1
1/24/02,36.1688,24.6488,63.3344,278,10.2,0,29.978,1,2,1,1,1,1,1,2,1,1,2,1,1,1
1/25/02,38.86347826,21.07478261,51.04086957,231.7391304,11.73913043,0,30.05086957,2,2,2,1,1,1,1,2,2,1,2,2,1,2
1/26/02,43.58,26.72,52.65041667,215,10.375,0,29.99083333,2,2,1,1,1,2,2,2,1,1,2,2,1,2
1/27/02,47.7425,30.8825,53.5425,211.25,11.75,0,29.94166667,1,2,1,1,2,2,1,2,1,1,2,2,1,1
1/28/02,42.395,34.1075,73.24916667,107.3913043,7.958333333,0,29.87791667,1,2,1,1,1,1,1,1,2,1,1,1,1,2
1/29/02,36.08461538,31.19692308,82.30269231,102.3076923,9.192307692,0,29.97653846,1,2,1,1,1,1,1,2,1,1,2,1,1,1
1/30/02,32.80142857,30.18714286,90.04309524,130.4761905,9.30952381,0.004102564,30.20761905,1,2,2,1,1,2,2,2,1,1,2,1,1,1
1/31/02,33.66064516,31.64,92.23806452,79.03225806,11.19354839,0.002,29.91806452,2,2,1,1,1,2,1,1,1,1,2,1,1,1
2/1/02,30.242,23.816,77.199,276.3333333,13.06666667,0,30.045,2,1,1,2,1,2,1,2,2,1,1,2,1,2
